query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080859833115406336,1546532040,2019-01-03T16:14:00,LilaGraceRose,"After decades of an abortion-free country, the Irish have started killing their children. Lord have mercy on Ireland, America and all the nations slaughtering their little ones. https://www.irishtimes.com/news/health/about-20-women-sought-terminations-on-first-working-day-of-abortion-service-1.3746230",0,110,352,39,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,"Los Angeles, CA",,,70468535,Lila Rose,1,"Passionate about life & protecting children. Wife. Mom. President, Founder @LiveAction. ✍️ “Fighting for Life” —https://t.co/AIdYCQh1U1",http://LiveAction.org,https://pbs.twimg.com/profile_images/1324441404144259072/eAqWqIdV_normal.jpg,18952,229865,1045,8907,1465,2009-08-31T18:51:46,1251744706,scraping,1,,,,,,,,,2022-03-28T13:55:44.215371,https://twitter.com/LilaGraceRose/statuses/1080859833115406336,,,,,https://www.irishtimes.com/news/health/about-20-women-sought-terminations-on-first-working-day-of-abortion-service-1.3746230,irishtimes.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080849866165755904,1546529663,2019-01-03T15:34:23,EmmaMurphy12150,"Glad to find out that my GP is not among the 160 odd offering abortion ""services"".

Is yours? Let them know what you think.

Real healthcare saves lives.

Boycott abortionist doctors.

#abortion #Ireland #myoptions #repealthe8th #repealthe8th #legisl8 #prolife https://twitter.com/EmmaMurphy12150/status/1080849866165755904/photo/1",0,14,30,5,en,,,,Twitter Web Client,http://twitter.com,Ireland,,,768996117094752256,Emma Murphy,0,"Mom to two beautiful young boys, nurse, dog lover, fitness enthusiast, interested in human rights, politics and current affairs. Pro-Life.",,https://pbs.twimg.com/profile_images/1083514142424625152/m0v6i4f2_normal.jpg,34287,3220,3982,59046,21,2016-08-26T02:18:56,1472177936,scraping,1,,,,,,,,,2022-03-28T13:55:44.216270,https://twitter.com/EmmaMurphy12150/statuses/1080849866165755904,,,,,,,https://pbs.twimg.com/media/Dv_xlWtWkAAv1WC.jpg,1080849866165755904_Dv_xlWtWkAAv1WC.jpg,photo,,,abortion|ireland|legisl8|myoptions|prolife|repealthe8th,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080799174109605889,1546517578,2019-01-03T12:12:58,MaryMcAuliffe4,"Funny how equal rights are often legislated for(after hard fought campaigns)& only partially given. 1918-some women gain the vote, was another few years before full suffrage. 
2018-abortion in Ireland, but limited & partial, so,again,how many more years & campaigns to full rights",,12,61,0,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,"Dublin, via North Kerry ",,,1288437786,Dr Mary McAuliffe,0,"Director, UCD Gender Studies; Historian - gendered & sexual violence in war, sexualities, gender & queer histories /Kerrywoman / she-her /feminist /views my own",http://www.ucd.ie/research/people/socialpolicysocialworksocialjustice/drmarymcauliffe/,https://pbs.twimg.com/profile_images/1482200761073385474/nwxfM4Pe_normal.jpg,39045,19873,9199,73854,154,2013-03-22T11:31:11,1363951871,scraping,1,,,,,,,,,2022-03-28T13:55:44.216917,https://twitter.com/MaryMcAuliffe4/statuses/1080799174109605889,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080793190221910016,1546516151,2019-01-03T11:49:11,shar_nolan,"Misleading websites ran by anti-choicers leading to a fake number that shares misinformation, protests by GP surgery that provide abortion care.

This is Ireland on the 3rd day abortion services have been legal here. We need legislation for exclusion zones and against misinfo NOW",,125,435,5,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,Ireland,,,44120439,Shar,0,"Mobility-struggler | @Puca_Plays | Artist | @WestQueerArt | Activist | Socialist | Disabled | They/Them | Cyclist | Yes, being ill & gay is my whole personality",http://westqueerart.com,https://pbs.twimg.com/profile_images/1499081163767369729/JMF7hl_D_normal.jpg,69649,4701,3335,89622,55,2009-06-02T13:48:00,1243950480,scraping,1,,,,,,,,,2022-03-28T13:55:44.217571,https://twitter.com/shar_nolan/statuses/1080793190221910016,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080604550267105281,1546471176,2019-01-02T23:19:36,Jezebel,Ireland rings in new year with free and legal abortion https://trib.al/TcijqbL https://twitter.com/Jezebel/status/1080604550267105281/photo/1,0,16,69,3,en,,,,SocialFlow,http://www.socialflow.com,,,,8192222,Jezebel,1,Sex. Celebrity. Politics. With Teeth,http://jezebel.com,https://pbs.twimg.com/profile_images/590580350532845568/rLGWqV5a_normal.png,118507,312504,45,192,5886,2007-08-14T22:57:34,1187132254,scraping,1,,,,,,,,,2022-03-28T13:55:44.999725,https://twitter.com/Jezebel/statuses/1080604550267105281,,,,,https://trib.al/TcijqbL,trib.al,https://pbs.twimg.com/media/Dv8UHIGXQAAdSP5.jpg,1080604550267105281_Dv8UHIGXQAAdSP5.jpg,photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080552570698039296,1546458783,2019-01-02T19:53:03,Jezebel,Ireland rings in new year with free and legal abortion https://trib.al/jEV7zuk https://twitter.com/Jezebel/status/1080552570698039296/photo/1,0,42,217,3,en,,,,SocialFlow,http://www.socialflow.com,,,,8192222,Jezebel,1,Sex. Celebrity. Politics. With Teeth,http://jezebel.com,https://pbs.twimg.com/profile_images/590580350532845568/rLGWqV5a_normal.png,118507,312504,45,192,5886,2007-08-14T22:57:34,1187132254,scraping,1,,,,,,,,,2022-03-28T13:55:45.001004,https://twitter.com/Jezebel/statuses/1080552570698039296,,,,,https://trib.al/jEV7zuk,trib.al,https://pbs.twimg.com/media/Dv7k1avWkAEpl4X.jpg,1080552570698039296_Dv7k1avWkAEpl4X.jpg,photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080516572257574912,1546450200,2019-01-02T17:30:00,freesafelegal,"Irish feminists in Berlin stand in solidarity with everyone fighting  throughout Ireland
In Germany, we demand the removal of sections 218 and 219a  which stigmatise abortion. 
Abortion is a fundamental human right.
#abortolegalYA #wegmit219a #wegmit218 #FreeSafeLegal https://twitter.com/freesafelegal/status/1080516572257574912/photo/1",0,31,99,4,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,Ireland,,,1096875997,Abortion Rights IE,1,We are an all volunteer group of grassroots activists working on the campaign for #FreeSafeLegalLocal abortion in Ireland #Now4NI,http://www.abortionrightscampaign.ie,https://pbs.twimg.com/profile_images/1415967938927120385/ZLBB5f6R_normal.jpg,45790,26314,4966,18139,221,2013-01-17T01:39:13,1358386753,scraping,1,,,,,,,,,2022-03-28T13:55:45.002079,https://twitter.com/freesafelegal/statuses/1080516572257574912,,,,,,,https://pbs.twimg.com/media/Dv3dQR4XQAAEFOu.jpg,1080516572257574912_Dv3dQR4XQAAEFOu.jpg,photo,,,abortolegalya|freesafelegal|wegmit218|wegmit219a,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080507072356204544,1546447935,2019-01-02T16:52:15,erskinechilders,"Had to block someone roaring at me for RT’ing the abortion news in Ireland, and that “ a Childers should know better.... “ I understand those that are angry, but understand that decades of women have had the Govt/Church/Men involved in their choices. This Childers says enough.",,32,359,9,en,,,,Twitter for iPad,http://twitter.com/#!/download/ipad,,,,42915343,Erskine Childers,0,"History, politics and books. Yes, he's my grandfather and great-grandfather. #IrishCivilWarTrauma and the @erskineandmolly project.",,https://pbs.twimg.com/profile_images/1501369059144876034/R_vW4bTs_normal.jpg,18885,7211,7456,16374,54,2009-05-27T16:17:49,1243441069,scraping,1,,,,,,,,,2022-03-28T13:55:45.002742,https://twitter.com/erskinechilders/statuses/1080507072356204544,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080482873851953154,1546442166,2019-01-02T15:16:06,lauren_kelley,"As of yesterday, folks in Ireland — where abortion had been banned in the Constitution — can legally get the procedure until 12 weeks of pregnancy. For free. https://www.irishtimes.com/news/politics/day-on-which-abortion-services-become-legal-described-as-historic-day-for-ireland-1.3745449",0,13,38,1,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Brooklyn, NY",,,151617922,Lauren Kelley,1,Reproductive rights coverage for @nytopinion/NYT editorial board. Texas forever. lauren.kelley@nytimes.com,,https://pbs.twimg.com/profile_images/1109878126786605057/AHm1qBIF_normal.jpg,14535,16371,954,14313,376,2010-06-03T21:02:01,1275598921,scraping,1,,,,,,,,,2022-03-28T13:55:45.004226,https://twitter.com/lauren_kelley/statuses/1080482873851953154,,,,,https://www.irishtimes.com/news/politics/day-on-which-abortion-services-become-legal-described-as-historic-day-for-ireland-1.3745449,irishtimes.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080462611681103872,1546437335,2019-01-02T13:55:35,ajplus,"Women in Ireland now have the right to a safe, legal abortion. Here's how they got there. https://twitter.com/ajplus/status/839653849010855938/video/1",0,139,468,1,en,,,,Twitter Web Client,http://twitter.com,,,,110396781,AJ+,1,"AJ+ is a unique digital news and storytelling project promoting human rights and equality, holding power to account, and amplifying the voices of the powerless.",http://ajplus.co/subtexttwp,https://pbs.twimg.com/profile_images/1012020793348198401/ohNwCtH9_normal.jpg,100097,1237802,353,2295,7559,2010-02-01T11:53:42,1265025222,scraping,1,,,,,,,,,2022-03-28T13:55:45.005510,https://twitter.com/ajplus/statuses/1080462611681103872,,,,,,,https://video.twimg.com/amplify_video/839652734320050176/vid/1280x720/3ZUkLlu_hm6ZDYqk.mp4,1080462611681103872_3ZUkLlu_hm6ZDYqk.mp4,video,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080439630028263424,1546431856,2019-01-02T12:24:16,drwilliamlynch,"Marcus De Brún's letter highlights the funding inequity in female reproductive health.

@SimonHarrisTD must sort immediately or at least state his intent.

Letters to the Editor: 'Legal framework for abortion service is an insult to the women of Ireland' http://shr.gs/IC5KOWL",0,13,10,0,en,,,,Twitter for Android,http://twitter.com/download/android,"Wexford, Ireland",,,1296550885,William Lynch,0,"Mountains to the North and beaches to the East.......Céili, Opera, Spiegeltent, Via Veneto, Monart ....Wexford has it all! #❤️MyGP #resourceGP https://t.co/AojAXtAmQj",http://www.myvasectomy.ie,https://pbs.twimg.com/profile_images/964259717546725377/3FXmdPFk_normal.jpg,11626,1245,1383,15402,27,2013-03-24T20:30:16,1364157016,scraping,1,,,,,,,,,2022-03-28T13:55:45.006241,https://twitter.com/drwilliamlynch/statuses/1080439630028263424,,,,,http://shr.gs/IC5KOWL,shr.gs,,,,simonharristd,21117425,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080379185275768832,1546417444,2019-01-02T08:24:04,PadraigKeogh,"8.2 million people died from cancer in the World during 2018, 1.7 million as a result of HIV/Aids and 41.9 million through abortion while @campaignforleo celebrates the introduction of abortion to #Ireland",,14,16,0,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,"Mayo, Ireland",,,146982685,Pádraig Keogh,0,"⚡Naturalist, Car Enthusiast, Wildlife, Outdoors, Dub living in Mayo⚡",,https://pbs.twimg.com/profile_images/1262809255738068992/FFNyr03P_normal.jpg,13637,1299,756,7671,24,2010-05-22T22:11:30,1274566290,scraping,1,,,,,,,,,2022-03-28T13:55:45.006841,https://twitter.com/PadraigKeogh/statuses/1080379185275768832,,,,,,,,,,campaignforleo,,ireland,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080374972097400832,1546416440,2019-01-02T08:07:20,freesafelegal,"Yesterday, abortion services became legal across the Republic of Ireland. We received many messages of support and solidarity, which we will share throughout today. The first is by Tamsin from Choice Gibraltar. https://twitter.com/freesafelegal/status/1080374972097400832/video/1",0,13,63,1,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,Ireland,,,1096875997,Abortion Rights IE,1,We are an all volunteer group of grassroots activists working on the campaign for #FreeSafeLegalLocal abortion in Ireland #Now4NI,http://www.abortionrightscampaign.ie,https://pbs.twimg.com/profile_images/1415967938927120385/ZLBB5f6R_normal.jpg,45790,26314,4966,18139,221,2013-01-17T01:39:13,1358386753,scraping,1,,,,,,,,,2022-03-28T13:55:45.007789,https://twitter.com/freesafelegal/statuses/1080374972097400832,,,,,,,https://video.twimg.com/ext_tw_video/1080374775858511872/pu/vid/272x480/IlGpwtsOh2h4_hYm.mp4,1080374972097400832_IlGpwtsOh2h4_hYm.mp4,video,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080372600650563585,1546415875,2019-01-02T07:57:55,MaryKenny4,"A shocking letter from a GP, Dr Marcus de Brun, in today's Irish Independent: Irish doctors are being paid more to facilitate abortion than to provide contraception or attend to a patient giving birth. Maternal care less valued than abortion in Ireland now.",,141,259,28,en,,,,Twitter Web Client,http://twitter.com,Deal and Dublin,,,504819461,Mary Kenny,0,"Veteran journo, stage-struck writer still aspiring to be playwright, hat-wearer,  Francophone and femme de lettres.",http://www.mary-kenny.com,https://pbs.twimg.com/profile_images/1855755727/Mary-pic_normal.jpg,27097,7310,1244,11785,54,2012-02-26T18:09:40,1330279780,scraping,1,,,,,,,,,2022-03-28T13:55:45.008293,https://twitter.com/MaryKenny4/statuses/1080372600650563585,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080350190039650305,1546410531,2019-01-02T06:28:51,ProfRayKinsella,"""#Abortion is the final nail in our old identity’s coffin. Who are we now?"" 

Seriously reflective piece by @GerardHowlin on Ireland's identity crisis
When a country makes life of an infant disposable, at a price, its lost touch..lost

@DavQuinn @Toibin1  https://www.irishexaminer.com/breakingnews/views/columnists/abortion-is-the-final-nail-in-our-old-identitys-coffin-who-are-we-now-895034.html#.XCxX1Dhp9aE.twitter",0,32,64,12,en,,,,Twitter for Android,http://twitter.com/download/android,Wicklow,,,1010182364,Ray Kinsella,0,Economist,,https://pbs.twimg.com/profile_images/852933600446218240/kdpJ9Thm_normal.jpg,31258,3825,2091,13255,135,2012-12-14T01:57:16,1355450236,scraping,1,,,,,,,,,2022-03-28T13:55:45.009718,https://twitter.com/ProfRayKinsella/statuses/1080350190039650305,,,,,https://www.irishexaminer.com/breakingnews/views/columnists/abortion-is-the-final-nail-in-our-old-identitys-coffin-who-are-we-now-895034.html#.XCxX1Dhp9aE.twitter,irishexaminer.com,,,,davquinn|gerardhowlin|toibin1,127040659|393547906|48667895,abortion,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080263518580924416,1546389867,2019-01-02T00:44:27,DocsforChoice,"Abortion services have been introduced in Ireland on Tuesday following a landslide vote in favour of liberalising the country’s laws. As of yesterday terminations have become available free of charge, GPs and family planning services as well as hospitals across the country.",,14,28,1,en,,,,Twitter Web Client,http://twitter.com,,,,1073303812427911168,Global Doctors for Choice,0,Global Doctors for Choice (GDC) is an international network of physicians who advocate for access to comprehensive reproductive health care.,https://globaldoctorsforchoice.org/,https://pbs.twimg.com/profile_images/1189996944212578304/0OYZ-prE_normal.jpg,936,370,122,585,3,2018-12-13T19:49:04,1544730544,scraping,1,,,,,,,,,2022-03-28T13:55:45.010304,https://twitter.com/DocsforChoice/statuses/1080263518580924416,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080211413954686980,1546377445,2019-01-01T21:17:25,ladbible,Abortion is completely legal in Ireland as of today for those who need them. http://www.ladbible.com/news/news-abortion-is-completely-legal-in-ireland-as-of-today-20190101?c=1546377315574 https://twitter.com/ladbible/status/1080211413954686980/photo/1,0,66,701,14,en,,,,Twitter Web Client,http://twitter.com,,,,331311644,LADbible,1,"Redefining entertainment & news! Follow LADbible now for the best viral videos, funny stories & the latest news",https://www.LADbible.com,https://pbs.twimg.com/profile_images/1502328419341807616/nyRcE6w0_normal.jpg,53673,3159317,0,3254,2276,2011-07-08T00:05:53,1310083553,scraping,1,,,,,,,,,2022-03-28T13:55:45.011204,https://twitter.com/ladbible/statuses/1080211413954686980,,,,,http://www.ladbible.com/news/news-abortion-is-completely-legal-in-ireland-as-of-today-20190101?c=1546377315574,ladbible.com,https://pbs.twimg.com/media/Dv2ubccXcAIHJMB.jpg,1080211413954686980_Dv2ubccXcAIHJMB.jpg,photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080199282450415619,1546374552,2019-01-01T20:29:12,PadraigSagart,"Newly born babies on 1st January 2019 are rightly celebrated with joy
Look at their perfect features and celebrate new life. It's SO sad that Ireland now kills perfectly formed unborn babies by abortion",,22,53,3,en,,,,Twitter for Android,http://twitter.com/download/android,Áth Cliath Dublin ,,,271122311,Pádraig Ó Cochláin,0,"Peacach, Gael, Sagart, Traveller on life's pilgrimage seeking the kingdom of God aiming to do some good for people on the road",,https://pbs.twimg.com/profile_images/1285972399/Padraig_PIC_FD_normal.jpg,48580,1553,500,131,27,2011-03-23T22:18:34,1300918714,scraping,1,,,,,,,,,2022-03-28T13:55:45.011747,https://twitter.com/PadraigSagart/statuses/1080199282450415619,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080189945992626178,1546372326,2019-01-01T19:52:06,AbortionSupport,"As the HSE abortion helpline has been set up today we hope those that are in need, in the Republic of Ireland for abortion care, get adequate care and support. But we will be there for those that may not be able to access it due to a wide variety of bureaucratic difficulties.",,44,106,1,en,,,,Twitter for Android,http://twitter.com/download/android,England,,,50308435,Abortion Support Network,0,"Small charity providing info, funding & accommodation to people in Ireland, N Ireland, Poland, Malta, Gibraltar & Isle of Man forced to travel for abortion.",http://www.asn.org.uk,https://pbs.twimg.com/profile_images/1174636017414037504/pvtrbE3Q_normal.jpg,13035,13283,3604,7813,194,2009-06-24T13:46:03,1245851163,scraping,1,,,,,,,,,2022-03-28T13:55:45.012300,https://twitter.com/AbortionSupport/statuses/1080189945992626178,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080155940844900352,1546364219,2019-01-01T17:36:59,freesafelegal,"Today marks the first day in the history of Ireland in which abortion is legally available. We look forward to a culture in which individual personal judgements have no place in the healthcare of other people. #FreeSafeLegal
#nooneleftbehind

https://www.abortionrightscampaign.ie/2019/01/01/abortion-rights-campaign-welcomes-abortion-access-in-ireland-for-the-first-time/ https://twitter.com/freesafelegal/status/1080155940844900352/photo/1",0,34,81,1,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,Ireland,,,1096875997,Abortion Rights IE,1,We are an all volunteer group of grassroots activists working on the campaign for #FreeSafeLegalLocal abortion in Ireland #Now4NI,http://www.abortionrightscampaign.ie,https://pbs.twimg.com/profile_images/1415967938927120385/ZLBB5f6R_normal.jpg,45790,26314,4966,18139,221,2013-01-17T01:39:13,1358386753,scraping,1,,,,,,,,,2022-03-28T13:55:45.013234,https://twitter.com/freesafelegal/statuses/1080155940844900352,,,,,https://www.abortionrightscampaign.ie/2019/01/01/abortion-rights-campaign-welcomes-abortion-access-in-ireland-for-the-first-time/,abortionrightscampaign.ie,https://pbs.twimg.com/media/Dv17etwWwAAVNSg.jpg,1080155940844900352_Dv17etwWwAAVNSg.jpg,photo,,,freesafelegal|nooneleftbehind,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080149431293542400,1546362667,2019-01-01T17:11:07,FiLiA_charity,"Congratulations to our Irish Sisters who #RepealedThe8th

#Abortion services are available in Ireland from today.

Solidarity and Sisterhood #Argentina, #Poland, Northern #Ireland and elsewhere, where women are still fighting for their right to choose.

https://www.thejournal.ie/abortion-services-will-be-available-in-ireland-from-today-4418726-Jan2019/",0,67,160,7,en,,,,Twitter Web Client,http://twitter.com,United Kingdom,,,539322301,FiLiA,1,"Building Sisterhood and Solidarity, Amplifying the Voices of Women, Defending Women’s Human Rights",http://www.filia.org.uk,https://pbs.twimg.com/profile_images/1442093503782158343/kaOSEoZP_normal.jpg,37272,26777,3782,27718,223,2012-03-28T19:36:52,1332963412,scraping,1,,,,,,,,,2022-03-28T13:55:45.014677,https://twitter.com/FiLiA_charity/statuses/1080149431293542400,,,,,https://www.thejournal.ie/abortion-services-will-be-available-in-ireland-from-today-4418726-Jan2019/,thejournal.ie,,,,,,abortion|argentina|ireland|poland|repealedthe8th,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080130568250183680,1546358169,2019-01-01T15:56:09,karolinecelly,"Abortion isn’t legal in Ireland when six counties are left behind. For those of us in the North, today is welcome, but bittersweet. Here’s to a shared future of kindness, compassion and care for ALL. #TheNorthIsNext",,75,394,1,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,She/Her - 🇮🇪,,,83887359,CARRIE (ง'̀-'́)ง,0,Aspiring bog body and bionic individual.,http://www.instagram.com/karolinecelly,https://pbs.twimg.com/profile_images/1498309790120001544/DxwkVvSW_normal.jpg,31650,6246,992,142708,16,2009-10-20T17:27:17,1256059637,scraping,1,,,,,,,,,2022-03-28T13:55:45.015201,https://twitter.com/karolinecelly/statuses/1080130568250183680,,,,,,,,,,,,thenorthisnext,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080125548922318848,1546356973,2019-01-01T15:36:13,EdinProChoice,"Today for the first time, #abortion is free, safe, & legal in Ireland. 

https://www.rte.ie/news/ireland/2019/0101/1019777-abortion-services-ireland/

#NowForNI #HappyNewYear",0,187,571,4,en,,,,Twitter Web Client,http://twitter.com,"Edinburgh, Scotland",,,950784150,Abortion Rights Edin,0,"Local Edinburgh group affiliated to Abortion Rights UK, a campaigning organisation working to defend and extend human rights to safe, legal abortion.",http://www.abortionrights.org.uk/category/local-groups/abortion-rights-committee-scotland/,https://pbs.twimg.com/profile_images/2855974657/1fd3ec9cd8e4f1bf91ed2fa9276354e7_normal.jpeg,6414,911,1066,271,30,2012-11-16T01:47:36,1353030456,scraping,1,,,,,,,,,2022-03-28T13:55:45.016780,https://twitter.com/EdinProChoice/statuses/1080125548922318848,,,,,https://www.rte.ie/news/ireland/2019/0101/1019777-abortion-services-ireland/,rte.ie,,,,,,abortion|happynewyear|nowforni,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080123884148572160,1546356576,2019-01-01T15:29:36,TarynDeVere,"ABORTION IS LEGAL IN THE REPUBLIC OF IRELAND!!

2019 off to a promising start ✊",,22,261,2,en,,,,Twitter for Android,http://twitter.com/download/android,Ireland,,,756922710500999170,Taryn de Vere,0,"*possibly* the Most Colourful Woman in Ireland. Artist, Writer, Joy Bringer. She/her. Agent: @armodelagency

☕ https://t.co/fliK0LdGUf",https://linktr.ee/Taryn_de_Vere,https://pbs.twimg.com/profile_images/1478507823084548102/N7_fUFHf_normal.jpg,80351,27598,6033,287632,100,2016-07-23T18:43:31,1469299411,scraping,1,,,,,,,,,2022-03-28T13:55:45.017320,https://twitter.com/TarynDeVere/statuses/1080123884148572160,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080101533126148097,1546351247,2019-01-01T14:00:47,prolifecampaign,"""Today will be remembered in years to come as the day Ireland abandoned authentic human rights"" Read our Statement on the day the new abortion law takes effect here. https://bit.ly/2GPlvlI #chooselife #prolife #supportmomsandbabies #newyearnewresolve #fightonloveboth  #loveboth https://twitter.com/prolifecampaign/status/1080101533126148097/photo/1",0,33,58,2,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Dublin, Ireland",,,95621217,Pro Life Campaign,0,We are a human rights group defending the right to life. We campaign for supports for pregnant women and those hurt by abortion. A follow is not an endorsement.,http://www.prolifecampaign.ie,https://pbs.twimg.com/profile_images/1225728846856622081/tJsVEqPK_normal.jpg,6478,16128,5189,751,219,2009-12-09T10:46:52,1260355612,scraping,1,,,,,,,,,2022-03-28T13:55:45.830503,https://twitter.com/prolifecampaign/statuses/1080101533126148097,,,,,https://bit.ly/2GPlvlI,bit.ly,https://pbs.twimg.com/media/Dv1KnWuX0AEz1eC.jpg,1080101533126148097_Dv1KnWuX0AEz1eC.jpg,photo,,,chooselife|fightonloveboth|loveboth|newyearnewresolve|prolife|supportmomsandbabies,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080098042802507776,1546350415,2019-01-01T13:46:55,LeoVaradkar,"Today is New Years Day 2019, the day on which the minimum wage rises to €9.80 per hour, abortion services become legally available in Ireland, the Dublin Technological University and Children's Health Ireland come into being. 1/2",,131,1024,125,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,Dublin West,,,229466877,Leo Varadkar,1,Tánaiste. Leader @FineGael. TD for Dublin West. Likes to Talk. Travel. Sunshine. Concerts. Leinster & Dublin fan.,http://leovaradkar.ie/,https://pbs.twimg.com/profile_images/1414622762052771843/SslcDH_f_normal.jpg,9652,438166,1763,1287,1146,2010-12-22T13:35:26,1293024926,scraping,1,,,,,,,,,2022-03-28T13:55:45.831569,https://twitter.com/LeoVaradkar/statuses/1080098042802507776,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080090222845673477,1546348550,2019-01-01T13:15:50,TheBurkeanIE,"""For the first time in history, abortion is now readily available and practiced throughout 26 of our 32 counties. 

It is a New Year, and it is a new Ireland too. We voted to make it so, but it’s never too late to begin to think, and ask questions.""

https://www.theburkean.ie/articles/2019/01/01/today-something-changed-in-ireland",0,25,46,9,en,,,,Twitter Web Client,http://twitter.com,"Dublin, Ireland",,,884791418845360135,The Burkean,0,"The Burkean is a political and cultural publication in Ireland that promotes free speech and fresh ideas.

Taking article submissions at info@theburkean.ie",https://www.theburkean.ie,https://pbs.twimg.com/profile_images/1401604999466078216/8v4Xtdyo_normal.jpg,1070,6201,195,82,33,2017-07-11T15:08:07,1499785687,scraping,1,,,,,,,,,2022-03-28T13:55:45.832467,https://twitter.com/TheBurkeanIE/statuses/1080090222845673477,,,,,https://www.theburkean.ie/articles/2019/01/01/today-something-changed-in-ireland,theburkean.ie,,,,,,,,,
